Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1582799451.063029,498249,8,0
2,Payment,1582799451.064187,499494,1,0
1,NewOrder,1582799451.065282,543850,7,0
1,NewOrder,1582799451.066381,521077,2,0
1,NewOrder,1582799451.067481,539114,4,0
2,Payment,1582799451.068577,501026,5,0
1,NewOrder,1582799451.069668,528142,8,0
5,StockLevel,1582799451.070759,503385,1,0
1,NewOrder,1582799451.071839,515978,6,0
1,NewOrder,1582799451.072931,555557,5,0
2,Payment,1582799451.072938,508963,3,0
1,NewOrder,1582799451.074035,519928,1,0
3,OrderStatus,1582799451.075126,509775,9,0
1,NewOrder,1582799451.076219,552807,3,0
2,Payment,1582799451.077315,524913,9,0
1,NewOrder,1582799451.078411,544796,2,0
1,NewOrder,1582799451.079508,516109,6,0
1,NewOrder,1582799451.080609,568450,0,0
2,Payment,1582799451.081704,520998,1,0
1,NewOrder,1582799451.082814,522609,6,0
1,NewOrder,1582799451.083910,565582,8,0
1,NewOrder,1582799451.085005,525295,9,0
1,NewOrder,1582799451.085007,561163,1,0
1,NewOrder,1582799451.086101,527361,6,0
1,NewOrder,1582799451.087195,549848,4,0
2,Payment,1582799451.088324,533498,7,0
1,NewOrder,1582799451.089426,542730,9,0
2,Payment,1582799451.090524,535666,6,0
1,NewOrder,1582799451.091626,574694,7,0
1,NewOrder,1582799451.092727,542545,2,0
2,Payment,1582799451.093827,535983,6,0
2,Payment,1582799451.094924,544745,5,0
3,OrderStatus,1582799451.094931,544397,3,0
1,NewOrder,1582799451.096018,546141,6,0
1,NewOrder,1582799451.097114,554995,9,0
1,NewOrder,1582799451.098219,550799,2,0
1,NewOrder,1582799451.099322,593994,4,0
2,Payment,1582799451.100415,551474,3,0
3,OrderStatus,1582799451.101513,547836,5,0
1,NewOrder,1582799451.102604,559470,6,0
1,NewOrder,1582799451.103693,584559,1,0
1,NewOrder,1582799451.104781,568568,2,0
1,NewOrder,1582799451.105836,557251,0,0
1,NewOrder,1582799451.106938,590704,5,0
1,NewOrder,1582799451.106945,563197,8,0
2,Payment,1582799451.108028,555144,3,0
1,NewOrder,1582799451.109120,578539,9,0
1,NewOrder,1582799451.110213,569616,6,0
3,OrderStatus,1582799451.111309,554726,0,0
3,OrderStatus,1582799451.112404,560369,3,0
2,Payment,1582799451.113506,555725,0,0
2,Payment,1582799451.114600,560287,7,0
4,Delivery,1582799451.115698,577744,0,0
3,OrderStatus,1582799451.116795,560171,8,0
2,Payment,1582799451.117901,562835,3,0
1,NewOrder,1582799451.119028,574694,2,0
1,NewOrder,1582799451.119031,589873,7,0
2,Payment,1582799451.120127,564996,8,0
1,NewOrder,1582799451.121249,575435,6,0
2,Payment,1582799451.122351,565407,3,0
5,StockLevel,1582799451.123448,577647,8,0
2,Payment,1582799451.124544,577269,9,0
2,Payment,1582799451.125643,567143,3,0
1,NewOrder,1582799451.126740,582764,1,0
1,NewOrder,1582799451.127838,618113,3,0
1,NewOrder,1582799451.128930,620830,4,0
2,Payment,1582799451.128934,567303,0,0
1,NewOrder,1582799451.130024,585180,2,0
2,Payment,1582799451.131184,568252,0,0
2,Payment,1582799451.132278,568151,6,0
2,Payment,1582799451.133377,571769,5,0
1,NewOrder,1582799451.134470,574395,0,0
1,NewOrder,1582799451.135562,583354,6,0
5,StockLevel,1582799451.136654,575243,8,0
1,NewOrder,1582799451.137751,597745,9,0
2,Payment,1582799451.138839,578576,5,0
1,NewOrder,1582799451.139930,579050,0,0
2,Payment,1582799451.139935,573760,7,0
1,NewOrder,1582799451.141027,578488,1,0
1,NewOrder,1582799451.142114,593798,8,0
4,Delivery,1582799451.143201,619819,7,0
1,NewOrder,1582799451.144293,578760,2,0
2,Payment,1582799451.145387,581483,5,0
2,Payment,1582799451.146473,575500,6,0
3,OrderStatus,1582799451.147562,575718,0,0
2,Payment,1582799451.148652,573708,1,0
1,NewOrder,1582799451.149738,589809,6,0
1,NewOrder,1582799451.150833,584053,1,0
3,OrderStatus,1582799451.151920,576645,2,0
2,Payment,1582799451.153009,581384,0,0
5,StockLevel,1582799451.153011,588212,5,0
1,NewOrder,1582799451.154104,608011,2,0
2,Payment,1582799451.155242,597755,0,0
2,Payment,1582799451.156333,581511,1,0
2,Payment,1582799451.157430,584269,9,0
2,Payment,1582799451.158528,584015,8,0
1,NewOrder,1582799451.159625,615563,1,0
2,Payment,1582799451.160716,589915,6,0
3,OrderStatus,1582799451.161820,588076,5,0
1,NewOrder,1582799451.162919,596352,9,0
2,Payment,1582799451.164013,586217,8,0
2,Payment,1582799451.164015,600583,3,0
1,NewOrder,1582799451.165107,630433,4,0
2,Payment,1582799451.166200,589836,5,0
2,Payment,1582799451.167289,589964,8,0
1,NewOrder,1582799451.168391,616370,6,0
2,Payment,1582799451.169486,591523,0,0
2,Payment,1582799451.170574,592032,5,0
1,NewOrder,1582799451.171666,600023,8,0
1,NewOrder,1582799451.172761,605339,9,0
1,NewOrder,1582799451.173836,614593,0,0
5,StockLevel,1582799451.174927,593205,2,0
2,Payment,1582799451.174931,595129,5,0
1,NewOrder,1582799451.176016,597607,7,0
2,Payment,1582799451.177100,593629,3,0
1,NewOrder,1582799451.178195,606532,2,0
1,NewOrder,1582799451.179293,624578,5,0
5,StockLevel,1582799451.180382,596887,3,0
1,NewOrder,1582799451.181471,607266,8,0
2,Payment,1582799451.182626,594426,7,0
1,NewOrder,1582799451.183722,620117,1,0
4,Delivery,1582799451.184826,619199,7,0
2,Payment,1582799451.185925,594794,3,0
5,StockLevel,1582799451.185931,605657,9,0
1,NewOrder,1582799451.187015,607151,3,0
4,Delivery,1582799451.188106,669388,2,0
2,Payment,1582799451.189199,603359,6,0
1,NewOrder,1582799451.190291,632727,0,0
2,Payment,1582799451.191389,617970,8,0
2,Payment,1582799451.192486,606614,9,0
4,Delivery,1582799451.193585,669739,6,0
2,Payment,1582799451.194681,602538,3,0
2,Payment,1582799451.195781,608420,4,0
1,NewOrder,1582799451.196843,612364,3,0
2,Payment,1582799451.197936,607582,9,0
2,Payment,1582799451.197941,615595,1,0
1,NewOrder,1582799451.199035,625825,5,0
2,Payment,1582799451.200124,607203,7,0
2,Payment,1582799451.201215,607974,4,0
1,NewOrder,1582799451.202309,626147,9,0
1,NewOrder,1582799451.203404,619569,7,0
1,NewOrder,1582799451.204497,631181,4,0
1,NewOrder,1582799451.205594,620352,3,0
1,NewOrder,1582799451.206683,623282,8,0
3,OrderStatus,1582799451.207778,611975,1,0
5,StockLevel,1582799451.208844,618714,1,0
2,Payment,1582799451.209940,615916,7,0
2,Payment,1582799451.209945,616152,0,0
4,Delivery,1582799451.211036,683247,5,0
2,Payment,1582799451.212123,617035,7,0
1,NewOrder,1582799451.213214,630285,3,0
1,NewOrder,1582799451.214306,640465,0,0
2,Payment,1582799451.215401,615626,1,0
2,Payment,1582799451.216496,619675,9,0
2,Payment,1582799451.217584,614882,7,0
1,NewOrder,1582799451.218682,629370,8,0
3,OrderStatus,1582799451.219783,615049,1,0
1,NewOrder,1582799451.220843,631693,7,0
5,StockLevel,1582799451.221935,618860,1,0
1,NewOrder,1582799451.221940,641580,4,0
2,Payment,1582799451.223032,623435,9,0
1,NewOrder,1582799451.224126,632877,1,0
1,NewOrder,1582799451.225220,635270,3,0
1,NewOrder,1582799451.226317,638741,9,0
1,NewOrder,1582799451.227549,629145,8,0
2,Payment,1582799451.228643,626915,7,0
2,Payment,1582799451.229739,632666,0,0
1,NewOrder,1582799451.230835,634591,7,0
2,Payment,1582799451.231925,643116,8,0
2,Payment,1582799451.231931,628399,1,0
1,NewOrder,1582799451.233018,634329,2,0
1,NewOrder,1582799451.234105,636017,1,0
1,NewOrder,1582799451.235200,640976,3,0
2,Payment,1582799451.236295,637986,0,0
2,Payment,1582799451.237388,629472,6,0
2,Payment,1582799451.238483,633110,4,0
1,NewOrder,1582799451.239695,658138,9,0
1,NewOrder,1582799451.240788,640891,7,0
2,Payment,1582799451.241836,628260,6,0
1,NewOrder,1582799451.242926,658795,2,0
2,Payment,1582799451.242932,630518,6,0
2,Payment,1582799451.244021,629451,1,0
3,OrderStatus,1582799451.245105,634154,4,0
1,NewOrder,1582799451.246193,667021,6,0
1,NewOrder,1582799451.247290,638320,1,0
1,NewOrder,1582799451.248388,659536,0,0
2,Payment,1582799451.249485,633078,8,0
1,NewOrder,1582799451.250577,638992,3,0
1,NewOrder,1582799451.251668,665444,4,0
2,Payment,1582799451.252760,632370,7,0
2,Payment,1582799451.253834,633235,8,0
2,Payment,1582799451.254925,633279,7,0
2,Payment,1582799451.254931,633821,1,0
2,Payment,1582799451.256024,638782,8,0
2,Payment,1582799451.257110,634257,7,0
4,Delivery,1582799451.258202,661848,1,0
3,OrderStatus,1582799451.259295,633357,3,0
1,NewOrder,1582799451.260392,646984,7,0
2,Payment,1582799451.261494,634583,3,0
1,NewOrder,1582799451.262594,654269,5,0
2,Payment,1582799451.263692,642807,8,0
1,NewOrder,1582799451.264788,639054,3,0
3,OrderStatus,1582799451.265842,638249,9,0
1,NewOrder,1582799451.266936,645686,2,0
1,NewOrder,1582799451.266942,645695,3,0
2,Payment,1582799451.268036,644866,9,0
2,Payment,1582799451.269131,640913,8,0
1,NewOrder,1582799451.270225,651228,7,0
3,OrderStatus,1582799451.271317,643279,0,0
1,NewOrder,1582799451.272415,668729,8,0
2,Payment,1582799451.273508,642747,2,0
1,NewOrder,1582799451.274603,656048,3,0
4,Delivery,1582799451.275700,704611,9,0
2,Payment,1582799451.276794,640047,6,0
1,NewOrder,1582799451.277895,669675,0,0
4,Delivery,1582799451.278980,668172,2,0
1,NewOrder,1582799451.278981,647273,6,0
2,Payment,1582799451.280070,645493,5,0
2,Payment,1582799451.281159,644604,4,0
1,NewOrder,1582799451.282247,655444,1,0
1,NewOrder,1582799451.283338,646716,7,0
1,NewOrder,1582799451.284433,681817,5,0
1,NewOrder,1582799451.285525,665648,4,0
1,NewOrder,1582799451.286623,667983,6,0
2,Payment,1582799451.287777,646651,7,0
2,Payment,1582799451.288840,645132,3,0
4,Delivery,1582799451.289933,672995,3,0
1,NewOrder,1582799451.289937,654475,7,0
1,NewOrder,1582799451.291027,658306,1,0
5,StockLevel,1582799451.292138,659462,8,0
2,Payment,1582799451.293235,654467,7,0
3,OrderStatus,1582799451.294332,667911,2,0
1,NewOrder,1582799451.295428,674663,0,0
2,Payment,1582799451.296523,654338,7,0
2,Payment,1582799451.297649,655014,1,0
1,NewOrder,1582799451.298744,668991,7,0
2,Payment,1582799451.299835,659811,4,0
2,Payment,1582799451.300928,658824,8,0
1,NewOrder,1582799451.300933,664611,1,0
1,NewOrder,1582799451.302026,689547,6,0
2,Payment,1582799451.303120,666544,4,0
2,Payment,1582799451.304209,658893,8,0
1,NewOrder,1582799451.305303,667563,2,0
5,StockLevel,1582799451.306397,663271,3,0
2,Payment,1582799451.307496,663312,8,0
1,NewOrder,1582799451.308593,671381,1,0
2,Payment,1582799451.309690,664413,5,0
5,StockLevel,1582799451.310787,663389,7,0
1,NewOrder,1582799451.311843,682242,4,0
1,NewOrder,1582799451.312939,672961,3,0
2,Payment,1582799451.312944,667381,0,0
2,Payment,1582799451.314031,664054,8,0
1,NewOrder,1582799451.315123,686979,2,0
1,NewOrder,1582799451.316210,677362,5,0
1,NewOrder,1582799451.317299,666713,7,0
1,NewOrder,1582799451.318392,703825,8,0
2,Payment,1582799451.319483,664797,1,0
2,Payment,1582799451.320574,667536,9,0
2,Payment,1582799451.321666,667629,0,0
1,NewOrder,1582799451.322757,674359,7,0
2,Payment,1582799451.323841,668043,1,0
5,StockLevel,1582799451.324929,668316,3,0
1,NewOrder,1582799451.324934,694066,9,0
2,Payment,1582799451.326025,670194,0,0
2,Payment,1582799451.327115,667420,6,0
3,OrderStatus,1582799451.328202,670159,1,0
1,NewOrder,1582799451.329294,699391,3,0
1,NewOrder,1582799451.330396,676957,5,0
2,Payment,1582799451.331494,669061,4,0
2,Payment,1582799451.332592,665052,6,0
2,Payment,1582799451.333687,671020,0,0
1,NewOrder,1582799451.334783,681008,7,0
2,Payment,1582799451.335838,670397,6,0
2,Payment,1582799451.336928,669787,1,0
2,Payment,1582799451.336933,667115,4,0
2,Payment,1582799451.338021,675441,2,0
1,NewOrder,1582799451.339109,673286,4,0
1,NewOrder,1582799451.340198,700748,0,0
1,NewOrder,1582799451.341294,683867,6,0
2,Payment,1582799451.342389,674886,1,0
2,Payment,1582799451.343484,667704,5,0
1,NewOrder,1582799451.344575,682987,5,0
2,Payment,1582799451.345665,670080,4,0
1,NewOrder,1582799451.346761,681519,2,0
2,Payment,1582799451.347838,671320,4,0
1,NewOrder,1582799451.348927,684740,7,0
2,Payment,1582799451.348942,677112,1,0
5,StockLevel,1582799451.350038,679887,9,0
1,NewOrder,1582799451.351131,680347,4,0
2,Payment,1582799451.352218,673239,8,0
2,Payment,1582799451.353304,679529,6,0
1,NewOrder,1582799451.354396,684588,8,0
1,NewOrder,1582799451.355483,694694,1,0
1,NewOrder,1582799451.356572,684479,5,0
1,NewOrder,1582799451.357667,687161,2,0
2,Payment,1582799451.358759,677391,3,0
2,Payment,1582799451.359837,677834,9,0
1,NewOrder,1582799451.360930,686258,4,0
1,NewOrder,1582799451.360935,697976,6,0
1,NewOrder,1582799451.362026,691960,7,0
2,Payment,1582799451.363120,681099,3,0
2,Payment,1582799451.364213,681211,9,0
5,StockLevel,1582799451.365309,678849,8,0
1,NewOrder,1582799451.366402,694445,0,0
1,NewOrder,1582799451.367492,681834,5,0
2,Payment,1582799451.368589,680468,8,0
2,Payment,1582799451.369684,683261,3,0
2,Payment,1582799451.370776,678281,2,0
2,Payment,1582799451.371835,681928,9,0
2,Payment,1582799451.372927,679017,4,0
4,Delivery,1582799451.372932,708773,8,0
2,Payment,1582799451.374020,678332,2,0
4,Delivery,1582799451.375113,705926,5,0
1,NewOrder,1582799451.376234,716726,1,0
2,Payment,1582799451.377326,678200,4,0
2,Payment,1582799451.378416,677109,2,0
1,NewOrder,1582799451.379514,714004,3,0
1,NewOrder,1582799451.380603,706971,9,0
2,Payment,1582799451.381692,680677,7,0
2,Payment,1582799451.382784,675850,2,0
2,Payment,1582799451.383842,676089,4,0
2,Payment,1582799451.384933,677162,2,0
1,NewOrder,1582799451.384938,704800,6,0
2,Payment,1582799451.386026,677793,4,0
3,OrderStatus,1582799451.387121,679131,0,0
1,NewOrder,1582799451.388212,684938,2,0
1,NewOrder,1582799451.389301,694521,7,0
4,Delivery,1582799451.390405,705538,4,0
2,Payment,1582799451.391503,679569,0,0
1,NewOrder,1582799451.392594,694979,0,0
1,NewOrder,1582799451.393692,688871,2,0
4,Delivery,1582799451.394785,718034,5,0
2,Payment,1582799451.395841,689244,8,0
1,NewOrder,1582799451.396927,696063,2,0
5,StockLevel,1582799451.396932,697087,7,0
1,NewOrder,1582799451.398019,701751,8,0
2,Payment,1582799451.399106,694252,9,0
1,NewOrder,1582799451.400199,697290,0,0
2,Payment,1582799451.401295,691593,6,0
1,NewOrder,1582799451.402390,702968,6,0
2,Payment,1582799451.403487,698966,1,0
2,Payment,1582799451.404578,692136,2,0
1,NewOrder,1582799451.405675,718016,9,0
1,NewOrder,1582799451.406771,719870,3,0
1,NewOrder,1582799451.407840,729321,7,0
1,NewOrder,1582799451.408930,703086,4,0
2,Payment,1582799451.408936,691237,2,0
1,NewOrder,1582799451.410026,724857,0,0
2,Payment,1582799451.411115,693725,8,0
5,StockLevel,1582799451.412203,692649,2,0
1,NewOrder,1582799451.413295,710690,1,0
4,Delivery,1582799451.414390,723232,8,0
2,Payment,1582799451.415483,694013,2,0
4,Delivery,1582799451.416583,720116,6,0
2,Payment,1582799451.417678,695389,2,0
1,NewOrder,1582799451.418771,708458,4,0
1,NewOrder,1582799451.419839,719261,5,0
2,Payment,1582799451.420936,695895,2,0
2,Payment,1582799451.420944,699170,2,0
1,NewOrder,1582799451.422027,707077,2,0
2,Payment,1582799451.423118,708200,9,0
1,NewOrder,1582799451.424210,718269,1,0
1,NewOrder,1582799451.425301,720574,3,0
1,NewOrder,1582799451.426395,713826,4,0
1,NewOrder,1582799451.427490,714727,2,0
2,Payment,1582799451.428584,712775,9,0
3,OrderStatus,1582799451.429675,713847,0,0
4,Delivery,1582799451.430766,735967,6,0
2,Payment,1582799451.431874,713441,7,0
2,Payment,1582799451.432969,711517,8,0
2,Payment,1582799451.432970,713643,5,0
2,Payment,1582799451.434067,709387,4,0
1,NewOrder,1582799451.435159,726189,9,0
3,OrderStatus,1582799451.436250,710472,2,0
1,NewOrder,1582799451.437343,716597,1,0
2,Payment,1582799451.438434,708766,4,0
2,Payment,1582799451.439530,712195,0,0
2,Payment,1582799451.440623,707655,8,0
1,NewOrder,1582799451.441713,726705,7,0
1,NewOrder,1582799451.442815,728025,3,0
2,Payment,1582799451.443903,714285,5,0
2,Payment,1582799451.444994,706276,2,0
3,OrderStatus,1582799451.444996,705797,4,0
2,Payment,1582799451.446093,705931,8,0
1,NewOrder,1582799451.447187,722005,4,0
1,NewOrder,1582799451.448278,721183,2,0
1,NewOrder,1582799451.449366,723848,0,0
2,Payment,1582799451.450459,706355,8,0
5,StockLevel,1582799451.451556,707290,1,0
1,NewOrder,1582799451.452651,716397,8,0
1,NewOrder,1582799451.453745,735880,5,0
2,Payment,1582799451.454877,707878,1,0
1,NewOrder,1582799451.455967,734215,9,0
2,Payment,1582799451.455968,710271,1,0
2,Payment,1582799451.457056,711914,1,0
2,Payment,1582799451.458147,711127,6,0
1,NewOrder,1582799451.459239,729482,7,0
2,Payment,1582799451.460365,712126,1,0
5,StockLevel,1582799451.461460,713629,8,0
4,Delivery,1582799451.462554,751421,4,0
1,NewOrder,1582799451.463651,722785,6,0
2,Payment,1582799451.464744,707997,2,0
1,NewOrder,1582799451.465842,734685,3,0
1,NewOrder,1582799451.466939,723224,1,0
2,Payment,1582799451.466946,709902,2,0
2,Payment,1582799451.468038,709721,0,0
1,NewOrder,1582799451.469159,722057,8,0
1,NewOrder,1582799451.470251,718917,2,0
3,OrderStatus,1582799451.471341,715484,0,0
1,NewOrder,1582799451.472442,747607,6,0
4,Delivery,1582799451.473538,785094,0,0
1,NewOrder,1582799451.474630,731607,7,0
4,Delivery,1582799451.475720,744257,2,0
2,Payment,1582799451.476816,723302,5,0
1,NewOrder,1582799451.477908,726022,1,0
2,Payment,1582799451.479000,719329,9,0
1,NewOrder,1582799451.479001,723372,8,0
2,Payment,1582799451.480090,725645,9,0
1,NewOrder,1582799451.481184,748959,5,0
1,NewOrder,1582799451.482271,760242,3,0
2,Payment,1582799451.483358,722227,8,0
2,Payment,1582799451.484453,723217,1,0
5,StockLevel,1582799451.485546,724864,8,0
1,NewOrder,1582799451.486688,742402,9,0
5,StockLevel,1582799451.487776,723238,7,0
1,NewOrder,1582799451.488837,728973,1,0
5,StockLevel,1582799451.489925,726868,8,0
2,Payment,1582799451.489930,724640,7,0
2,Payment,1582799451.491020,730830,4,0
2,Payment,1582799451.492111,725575,7,0
1,NewOrder,1582799451.493202,738260,8,0
5,StockLevel,1582799451.494295,728267,7,0
2,Payment,1582799451.495392,725715,1,0
1,NewOrder,1582799451.496488,735331,2,0
1,NewOrder,1582799451.497581,751801,6,0
1,NewOrder,1582799451.498674,737815,1,0
1,NewOrder,1582799451.499767,759130,4,0
2,Payment,1582799451.500837,725508,7,0
4,Delivery,1582799451.501940,754443,7,0
1,NewOrder,1582799451.501945,740681,9,0
2,Payment,1582799451.503035,735388,5,0
2,Payment,1582799451.504127,730908,8,0
1,NewOrder,1582799451.505222,742014,2,0
2,Payment,1582799451.506316,732160,8,0
2,Payment,1582799451.507411,737646,1,0
1,NewOrder,1582799451.508504,755227,5,0
1,NewOrder,1582799451.509595,741151,8,0
1,NewOrder,1582799451.510690,755962,3,0
1,NewOrder,1582799451.511779,745462,9,0
2,Payment,1582799451.512839,740997,1,0
2,Payment,1582799451.513930,736584,2,0
5,StockLevel,1582799451.513937,743255,6,0
2,Payment,1582799451.515025,738462,2,0
1,NewOrder,1582799451.516128,742573,8,0
2,Payment,1582799451.517220,739152,2,0
2,Payment,1582799451.518318,744138,1,0
2,Payment,1582799451.519414,740885,2,0
1,NewOrder,1582799451.520506,744945,7,0
2,Payment,1582799451.521596,739169,6,0
1,NewOrder,1582799451.522688,746540,9,0
1,NewOrder,1582799451.523782,760186,0,0
2,Payment,1582799451.524839,737641,8,0
1,NewOrder,1582799451.525929,753891,4,0
2,Payment,1582799451.525935,740902,2,0
2,Payment,1582799451.527025,737272,6,0
5,StockLevel,1582799451.528115,744058,1,0
1,NewOrder,1582799451.529210,744880,8,0
3,OrderStatus,1582799451.530300,739843,5,0
2,Payment,1582799451.531396,736005,6,0
2,Payment,1582799451.532492,736732,7,0
2,Payment,1582799451.533583,737856,3,0
1,NewOrder,1582799451.534678,779466,2,0
4,Delivery,1582799451.535775,762297,6,0
1,NewOrder,1582799451.536839,741931,9,0
2,Payment,1582799451.537929,737498,7,0
1,NewOrder,1582799451.537935,768657,5,0
2,Payment,1582799451.539022,737795,3,0
1,NewOrder,1582799451.540119,763559,1,0
2,Payment,1582799451.541212,737673,8,0
2,Payment,1582799451.542303,736460,7,0
1,NewOrder,1582799451.543398,753731,3,0
2,Payment,1582799451.544497,738734,9,0
1,NewOrder,1582799451.545589,746407,7,0
3,OrderStatus,1582799451.546682,738288,8,0
1,NewOrder,1582799451.547778,746603,4,0
1,NewOrder,1582799451.548837,748800,9,0
1,NewOrder,1582799451.549929,771689,0,0
1,NewOrder,1582799451.549937,768659,8,0
2,Payment,1582799451.551021,745176,7,0
2,Payment,1582799451.552112,746433,4,0
2,Payment,1582799451.553196,747203,7,0
1,NewOrder,1582799451.554290,753686,3,0
5,StockLevel,1582799451.555380,748701,9,0
1,NewOrder,1582799451.557394,756659,6,0
1,NewOrder,1582799451.557395,763221,4,0
1,NewOrder,1582799451.558488,750511,7,0
1,NewOrder,1582799451.559578,783003,1,0
2,Payment,1582799451.560669,746493,9,0
1,NewOrder,1582799451.561763,774139,5,0
2,Payment,1582799451.562842,747680,9,0
1,NewOrder,1582799451.563930,760190,3,0
2,Payment,1582799451.563935,748274,7,0
2,Payment,1582799451.565028,748519,9,0
1,NewOrder,1582799451.566119,762532,7,0
